,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,cluster
608,0.3,0.1,0.2,0.7,0.3,0.0,0.4,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.5,0.5,0.3,0.2,0.2,0.6,0.4,0.9,0.8,0.2,0.1,0.4,0.7,0.3,0.3,0.5,0.3,0.0,0.1,0.2,0.6,0.3,0.6,0.5,0.4,0.5,0.7,0.1,0.2,0.3,0.3,0.1,0.2,0.6,1.0,1
609,0.43,0.29,0.38,0.19,0.38,0.43,0.33,1.0,0.71,0.38,0.29,0.43,0.52,0.14,0.19,0.48,0.52,0.57,0.48,0.57,0.9,0.24,0.52,0.52,0.52,0.71,0.52,0.0,0.14,0.19,0.1,0.05,0.24,0.33,0.33,0.1,0.38,0.0,0.29,0.24,0.14,0.62,0.19,0.67,0.57,0.29,0.43,0.48,0.43,0.38,0.33,0.48,1
610,0.29,0.51,0.11,0.26,0.43,0.2,0.29,0.31,0.71,0.66,0.37,0.69,0.37,0.26,0.6,0.34,0.34,0.43,0.34,0.54,0.34,0.63,0.6,0.71,1.0,0.66,0.03,0.26,0.23,0.26,0.17,0.2,0.14,0.0,0.14,0.49,0.23,0.6,0.26,0.26,0.31,0.31,0.46,0.51,0.37,0.49,0.49,0.46,0.6,0.43,0.74,0.63,1
611,0.23,0.23,0.08,0.15,0.23,0.38,0.31,0.54,0.23,0.15,0.23,0.46,0.38,0.31,0.23,0.62,0.62,0.31,0.38,0.38,0.38,0.31,0.62,0.38,0.38,1.0,0.38,0.31,0.0,0.46,0.31,0.38,0.38,0.15,0.23,0.08,0.08,0.15,0.23,0.38,0.31,0.62,0.31,0.0,0.46,0.31,0.46,0.08,0.46,0.31,0.62,0.85,1
612,0.15,0.13,0.21,0.23,0.21,0.21,0.46,0.62,0.1,0.41,0.33,0.33,0.59,0.46,0.33,0.46,0.33,0.46,0.28,0.28,0.67,0.54,0.36,0.41,1.0,0.56,0.08,0.0,0.05,0.33,0.13,0.15,0.1,0.15,0.18,0.23,0.21,0.38,0.13,0.33,0.15,0.23,0.38,0.62,0.46,0.28,0.28,0.49,0.46,0.51,0.59,0.72,1
613,0.56,0.56,0.22,0.11,0.56,0.11,0.22,0.44,0.44,0.56,0.33,0.0,0.67,0.56,0.44,0.56,0.11,0.67,1.0,0.78,0.78,0.56,0.44,0.56,0.78,0.78,0.44,0.33,0.33,0.44,0.56,0.33,0.11,0.22,0.0,0.11,0.11,0.56,0.22,0.67,0.56,0.33,0.44,0.0,0.56,0.56,0.11,0.44,0.56,0.67,0.67,0.33,1
614,0.53,0.44,0.65,0.82,0.62,0.62,0.24,0.76,0.47,0.47,0.74,0.82,0.53,0.29,0.26,0.76,0.41,0.41,0.62,0.41,0.53,0.62,0.38,0.21,0.44,0.12,0.18,0.12,0.18,0.29,0.26,0.0,0.18,0.26,0.47,0.26,0.5,0.59,1.0,0.41,0.21,0.21,0.12,0.18,0.32,0.5,0.44,0.41,0.47,0.41,0.03,0.0,1
615,0.63,0.47,0.93,0.33,0.43,0.8,0.63,0.7,0.7,0.67,0.7,0.43,0.53,0.6,0.53,0.27,1.0,0.73,0.4,0.17,0.6,0.4,0.13,0.47,0.07,0.1,0.07,0.17,0.53,0.27,0.27,0.3,0.6,0.6,0.2,0.37,0.4,0.6,0.6,0.03,0.0,0.33,0.27,0.6,0.43,0.47,0.8,0.23,0.4,0.57,0.07,0.4,1
616,0.58,0.36,0.36,0.67,0.67,0.52,0.55,0.24,0.64,0.45,0.79,0.42,0.09,0.55,0.73,0.39,1.0,0.3,0.55,0.27,0.3,0.24,0.42,0.52,0.24,0.06,0.39,0.61,0.12,0.39,0.18,0.79,0.36,0.82,0.24,0.27,0.39,0.45,0.18,0.06,0.33,0.52,0.27,0.06,0.33,0.45,0.36,0.42,0.18,0.52,0.0,0.09,1
617,0.52,0.35,0.78,0.43,0.65,0.87,0.39,0.39,0.48,0.57,0.83,0.78,0.87,0.48,0.91,0.57,1.0,0.43,0.52,0.83,0.7,0.35,0.83,0.74,0.7,0.3,0.13,0.17,0.35,0.52,0.43,0.22,0.48,0.26,0.26,0.35,0.22,0.7,0.48,0.65,0.22,0.09,0.52,0.74,0.35,0.26,0.35,0.65,0.35,0.78,0.52,0.0,4
618,0.33,0.37,0.28,0.48,0.43,0.24,0.48,1.0,0.5,0.5,0.48,0.39,0.37,0.43,0.41,0.41,0.78,0.33,0.46,0.74,0.35,0.24,0.41,0.28,0.22,0.28,0.09,0.07,0.09,0.2,0.67,0.41,0.37,0.22,0.22,0.3,0.22,0.0,0.48,0.59,0.39,0.22,0.13,0.22,0.46,0.57,0.26,0.41,0.24,0.33,0.2,0.3,1
619,0.37,0.52,0.74,0.78,0.78,0.67,0.67,0.67,0.26,0.85,0.56,0.48,0.22,0.63,1.0,0.81,0.59,0.44,0.41,0.63,0.41,0.56,0.56,0.41,0.19,0.52,0.37,0.3,0.81,0.15,0.15,0.15,0.07,0.85,0.59,0.59,0.3,0.22,0.48,0.81,0.67,0.67,0.22,0.0,0.78,0.44,0.74,0.07,0.67,0.78,0.3,0.22,1
620,0.74,0.33,0.67,0.67,0.63,0.78,0.56,0.41,0.85,0.48,0.7,0.7,0.44,0.63,0.26,0.37,0.89,0.44,0.78,0.44,1.0,0.63,0.52,0.44,0.41,0.26,0.26,0.3,0.3,0.26,0.63,0.22,0.33,0.33,0.96,0.93,0.15,0.63,0.48,0.56,0.63,0.26,0.81,0.93,0.67,0.59,0.52,0.0,0.3,0.63,0.41,0.19,4
621,0.2,0.53,0.73,0.27,0.67,0.53,0.87,1.0,0.47,0.73,0.6,0.6,0.4,0.47,0.67,0.0,0.4,0.73,0.47,0.6,0.2,0.53,0.6,0.27,0.33,0.6,0.6,0.67,0.33,0.27,0.4,0.4,0.6,0.27,0.2,0.4,0.4,0.33,0.4,0.53,0.27,0.73,0.53,0.4,0.4,0.6,0.07,0.4,0.27,0.27,0.53,0.13,1
622,0.57,0.21,0.57,0.86,0.29,0.64,0.36,0.21,0.36,1.0,1.0,0.57,0.21,0.0,0.57,0.79,0.64,0.64,0.71,0.64,0.21,0.43,0.29,0.5,0.0,0.29,0.21,0.5,0.21,0.43,0.79,0.29,0.36,0.64,0.14,0.36,0.57,0.57,0.43,0.64,0.21,0.29,0.57,0.86,0.36,0.29,0.64,0.21,0.43,0.21,0.29,0.5,1
623,0.43,0.14,0.29,0.64,0.36,0.86,0.5,0.07,0.29,0.57,0.57,0.43,0.64,0.21,0.5,0.14,0.36,0.36,0.36,0.21,0.07,0.29,0.36,0.29,0.43,0.21,0.29,0.36,0.14,0.0,0.21,0.07,0.14,0.29,0.79,0.0,0.36,0.14,1.0,0.14,0.21,0.29,0.21,0.57,0.36,0.43,0.36,0.43,0.64,0.5,0.29,0.5,1
624,0.57,0.5,0.57,0.36,0.5,0.29,0.29,0.57,0.64,0.64,0.57,0.5,0.5,0.57,0.07,0.14,0.29,0.71,0.57,0.64,0.43,0.57,0.14,0.36,0.21,0.29,0.07,0.14,1.0,0.07,0.21,0.21,0.57,0.5,0.36,0.07,0.14,0.5,0.14,0.36,0.0,0.43,0.21,0.71,0.14,0.71,0.57,0.64,0.57,0.29,1.0,0.57,1
625,0.36,0.27,0.91,0.55,0.73,0.18,1.0,0.64,0.36,0.09,0.36,0.82,1.0,0.55,0.36,0.64,0.55,0.45,0.73,0.18,0.0,0.45,0.36,0.82,0.45,0.45,0.45,0.73,0.82,0.55,0.55,0.09,0.27,0.64,0.55,0.55,0.0,0.91,0.27,0.27,0.55,0.45,0.82,0.45,0.09,0.27,0.36,0.27,0.91,0.45,0.55,0.45,0
626,0.47,0.4,0.53,0.6,0.2,0.53,0.27,1.0,0.33,0.8,0.2,0.07,0.2,0.6,0.4,0.4,0.53,0.73,0.47,0.2,0.53,0.53,0.33,0.27,0.93,0.0,0.33,0.07,0.27,0.47,0.33,0.53,0.27,0.73,0.93,0.73,0.33,0.6,0.4,0.27,0.07,0.2,0.33,0.27,0.2,0.8,0.0,0.47,0.6,0.13,0.53,0.33,1
627,0.35,0.35,0.22,0.39,1.0,0.09,0.09,0.65,0.43,0.26,0.13,0.3,0.26,0.48,0.3,0.22,0.39,0.13,0.0,0.39,0.17,0.22,0.22,0.09,0.26,0.17,0.04,0.17,0.17,0.22,0.35,0.17,0.35,0.13,0.43,0.09,0.13,0.35,0.17,0.04,0.48,0.09,0.09,0.39,0.17,0.0,0.09,0.17,0.35,0.22,0.22,0.13,1
628,0.38,0.13,0.69,0.75,0.63,0.19,0.5,0.56,0.56,1.0,0.69,0.69,0.81,0.31,0.44,0.31,1.0,0.69,0.25,0.25,0.69,0.44,0.44,0.25,0.31,0.31,0.25,0.56,0.63,0.0,0.44,0.31,0.19,0.06,0.44,0.38,0.88,0.63,0.25,0.19,0.44,0.06,0.13,0.44,0.5,0.25,0.5,0.38,0.19,0.31,0.25,0.38,1
629,0.63,0.5,0.69,0.38,0.5,0.69,0.31,0.31,0.06,0.06,0.44,0.75,0.44,0.38,0.63,0.69,0.75,0.63,0.5,0.81,0.38,0.25,0.63,1.0,0.5,0.94,0.0,0.25,0.25,0.31,0.13,0.19,0.69,0.56,0.44,0.44,0.44,0.5,0.25,0.38,0.31,0.44,0.19,0.25,0.31,0.38,0.19,0.56,0.44,0.31,0.38,0.38,1
630,0.08,0.23,0.92,0.92,0.54,0.62,0.31,0.08,0.38,0.62,0.23,0.23,0.38,0.85,0.54,0.62,0.69,0.92,0.54,0.54,0.38,0.46,0.62,1.0,0.69,0.54,0.38,0.31,0.0,0.46,0.08,0.31,0.38,0.08,0.15,0.46,0.08,0.23,0.23,0.08,0.85,0.31,0.0,0.08,0.54,0.38,0.38,0.31,0.38,0.54,0.15,0.69,1
631,0.31,0.44,0.75,0.56,0.63,0.69,0.5,0.44,0.56,0.5,0.94,0.81,0.69,0.69,0.94,0.56,0.38,0.88,0.75,0.88,0.69,0.5,0.38,0.75,1.0,0.63,0.56,0.56,0.75,0.44,0.38,0.69,0.38,0.0,0.69,0.44,0.38,0.5,0.25,0.56,0.5,0.19,0.31,0.56,0.63,0.88,0.13,0.38,0.44,0.69,0.63,0.44,1
632,0.85,0.38,0.62,0.54,0.23,0.46,0.92,0.77,0.85,0.46,0.85,0.77,0.77,0.23,1.0,0.38,0.62,0.15,0.31,0.38,0.31,0.46,0.15,0.23,0.62,0.69,0.38,0.31,0.38,0.08,0.54,0.62,0.38,0.69,1.0,0.38,0.62,0.38,0.38,0.62,0.23,0.31,0.15,0.38,0.23,0.31,0.31,0.08,0.0,0.15,0.38,0.31,1
633,0.19,0.75,0.38,0.69,0.94,0.25,0.5,0.38,0.69,0.31,0.5,0.25,0.75,0.38,0.63,1.0,0.56,1.0,0.56,0.38,0.81,0.81,0.56,0.69,0.63,0.25,0.31,0.69,0.38,0.5,0.38,0.25,0.44,0.31,0.0,0.63,0.31,0.63,0.38,0.38,0.38,0.69,0.19,0.69,0.69,0.81,0.81,0.31,0.63,0.44,0.63,0.69,1
634,0.13,0.38,0.25,0.75,0.38,0.38,0.38,0.5,0.13,0.13,0.13,0.0,0.13,0.5,0.25,0.13,0.63,0.38,0.38,1.0,0.63,0.38,0.13,0.25,0.63,0.63,0.25,0.38,0.75,0.75,0.5,0.38,0.25,0.0,0.5,0.25,0.25,0.63,0.13,0.5,0.75,0.13,0.75,0.63,0.25,0.75,0.5,0.38,0.5,0.5,0.63,0.25,4
635,0.46,0.13,0.25,0.58,0.71,0.17,0.13,0.33,0.38,0.46,0.33,0.46,0.75,0.46,0.17,0.21,0.38,0.5,0.38,0.58,0.5,0.33,1.0,0.46,0.88,0.67,0.17,0.17,0.0,0.0,0.04,0.25,0.21,0.21,0.13,0.33,0.13,0.17,0.33,0.0,0.21,0.08,0.67,0.54,0.21,0.58,0.25,0.42,0.46,0.63,0.67,0.67,1
636,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2
637,0.23,0.46,0.27,0.12,0.08,0.46,0.38,0.15,0.38,0.12,0.35,0.38,0.19,0.62,0.12,0.38,0.5,0.15,0.23,0.54,0.27,0.54,0.46,0.5,1.0,0.69,0.19,0.12,0.12,0.31,0.31,0.12,0.04,0.27,0.42,0.23,0.46,0.38,0.35,0.42,0.0,0.27,0.35,0.19,0.08,0.46,0.42,0.27,0.38,0.54,0.69,0.38,1
638,0.0,0.83,0.0,0.33,1.0,0.33,0.0,0.33,0.5,0.83,0.67,0.83,0.17,0.17,0.33,0.67,0.83,0.33,0.17,0.5,0.17,0.0,0.5,0.67,0.67,0.17,0.33,0.5,0.5,0.17,0.33,0.5,0.33,0.33,0.5,0.33,0.0,0.67,0.5,0.33,0.5,0.17,0.33,0.5,0.5,0.67,0.67,0.33,0.33,0.0,0.67,0.67,1
639,0.63,0.38,0.5,0.25,0.25,0.25,0.5,0.25,0.63,0.25,0.38,0.63,0.63,0.13,0.38,0.88,0.38,0.38,0.25,0.88,0.5,0.38,0.63,0.75,0.75,0.88,0.25,0.25,0.0,0.63,0.38,0.38,0.25,0.25,0.5,0.13,0.13,0.5,0.5,0.5,0.13,0.13,0.38,0.5,0.25,0.5,0.25,0.38,0.5,1.0,0.25,0.63,1
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,2
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,2
648,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
650,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2
654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
655,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
658,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,0.33,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.33,0.33,0.67,0.33,1.0,0.0,0.33,0.33,0.33,0.0,0.33,0.33,0.0,0.0,0.67,0.0,0.67,0.0,0.33,0.33,0.33,0.67,0.33,2
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.0,0.33,0.33,0.67,0.0,0.33,0.33,0.0,2
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,2
661,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
662,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
665,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.67,1.0,0.0,0.0,0.33,0.67,0.33,0.67,0.33,0.0,0.0,0.67,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.67,0.67,1.0,0.0,0.33,0.67,3
666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,2
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,2
668,0.11,0.33,0.11,0.22,0.33,0.0,0.67,0.0,0.0,0.56,0.0,0.11,0.44,0.11,0.56,0.56,0.44,0.0,0.22,0.33,0.22,0.11,0.33,0.22,0.11,1.0,0.22,0.33,0.11,0.0,0.56,0.67,0.33,0.33,0.33,0.22,0.67,0.56,0.33,0.22,0.0,0.11,0.56,0.44,0.44,0.33,0.89,0.56,0.44,0.44,0.78,0.78,1
669,0.11,0.11,0.33,0.28,0.0,0.22,0.17,0.06,0.06,0.33,0.22,0.06,0.06,0.22,0.0,0.28,0.17,0.22,0.17,0.33,0.22,0.11,0.44,0.39,0.22,0.72,0.28,0.0,0.06,0.28,0.28,0.06,0.33,0.28,0.56,0.28,0.39,0.28,0.56,0.39,0.61,0.17,0.22,0.56,0.28,0.56,0.44,0.39,0.72,0.39,0.56,1.0,1
670,0.2,0.1,0.4,0.0,0.2,0.5,0.5,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.8,0.5,0.0,0.3,0.6,0.3,0.6,0.7,0.5,0.4,0.4,1.0,0.7,0.3,0.5,0.7,0.4,0.4,0.1,0.2,0.3,0.6,0.4,0.6,0.6,0.6,0.4,0.8,0.7,0.7,0.6,0.5,0.5,0.5,0.7,0.7,0.5,0.9,1
671,0.1,0.1,0.3,0.2,0.5,0.4,0.1,0.7,0.1,0.2,0.1,0.0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0.3,0.4,0.2,0.6,0.7,0.6,0.3,0.5,0.4,0.1,0.0,0.4,0.0,0.4,0.4,0.1,0.4,0.6,0.2,0.3,0.3,0.3,0.1,0.5,0.5,0.3,0.3,0.3,0.4,0.3,0.8,1.0,1
672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
